279.48	42
280.011	32
280.543	44
281.074	44
281.605	48
282.136	44
282.667	38
283.198	44
283.729	40
284.26	44
284.791	46
285.322	44
285.854	58
286.385	46
286.916	38
287.447	46
287.978	48
288.509	38
289.04	42
289.571	40
290.102	44
290.633	42
291.164	40
291.696	42
292.227	52
292.758	54
293.289	44
293.82	40
294.351	40
294.882	48
295.413	42
295.944	40
296.475	42
297.006	46
297.537	44
298.068	50
298.6	48
299.131	42
299.662	40
300.193	42
300.724	48
301.255	46
301.786	40
302.317	52
302.848	46
303.379	48
303.91	38
304.441	34
304.972	48
305.503	52
306.034	44
306.565	52
307.096	42
307.628	48
308.159	42
308.69	38
309.221	48
309.752	38
310.283	40
310.814	46
311.345	44
311.876	40
312.407	44
312.938	42
313.469	50
314	44
314.531	44
315.062	44
315.593	44
316.124	50
316.655	42
317.186	46
317.717	50
318.248	46
318.779	42
319.31	42
319.841	42
320.372	36
320.903	44
321.434	38
321.965	44
322.496	46
323.027	56
323.558	42
324.089	56
324.62	50
325.151	42
325.682	48
326.213	44
326.744	44
327.275	48
327.806	48
328.337	50
328.868	50
329.399	40
329.93	42
330.461	38
330.992	54
331.523	42
332.054	38
332.585	52
333.116	46
333.647	42
334.178	34
334.709	44
335.24	50
335.771	42
336.302	42
336.833	50
337.364	38
337.895	42
338.426	52
338.957	40
339.488	42
340.019	40
340.55	42
341.08	40
341.611	46
342.142	50
342.673	44
343.204	44
343.735	38
344.266	42
344.797	46
345.328	48
345.859	46
346.39	38
346.921	46
347.452	38
347.983	50
348.513	38
349.044	38
349.575	40
350.106	32
350.637	36
351.168	40
351.699	52
352.23	34
352.761	42
353.292	44
353.823	54
354.353	40
354.884	54
355.415	50
355.946	52
356.477	44
357.008	46
357.539	54
358.07	40
358.6	46
359.131	42
359.662	50
360.193	50
360.724	44
361.255	42
361.786	50
362.316	42
362.847	50
363.378	44
363.909	38
364.44	40
364.971	46
365.502	46
366.032	42
366.563	38
367.094	48
367.625	40
368.156	40
368.687	40
369.217	40
369.748	40
370.279	54
370.81	38
371.341	54
371.871	54
372.402	46
372.933	50
373.464	40
373.995	48
374.526	46
375.056	50
375.587	40
376.118	44
376.649	44
377.179	56
377.71	42
378.241	42
378.772	40
379.303	46
379.833	42
380.364	40
380.895	38
381.426	38
381.956	44
382.487	42
383.018	48
383.549	44
384.079	38
384.61	50
385.141	36
385.672	50
386.202	50
386.733	42
387.264	42
387.795	46
388.325	47
388.856	48
389.387	46
389.917	48
390.448	40
390.979	56
391.51	48
392.04	42
392.571	58
393.102	48
393.632	52
394.163	42
394.694	44
395.224	46
395.755	52
396.286	50
396.816	44
397.347	76
397.878	82
398.408	112
398.939	112
399.47	110
400	112
400.531	120
401.062	118
401.592	102
402.123	124
402.654	120
403.184	104
403.715	128
404.246	122
404.776	122
405.307	108
405.837	110
406.368	120
406.899	132
407.429	122
407.96	112
408.491	126
409.021	104
409.552	108
410.082	88
410.613	98
411.143	62
411.674	68
412.205	62
412.735	68
413.266	68
413.796	66
414.327	54
414.858	62
415.388	68
415.919	62
416.449	66
416.98	48
417.51	62
418.041	58
418.571	56
419.102	48
419.632	56
420.163	50
420.694	44
421.224	60
421.755	44
422.285	48
422.816	46
423.346	50
423.877	54
424.407	42
424.938	50
425.468	56
425.999	46
426.529	62
427.06	56
427.59	48
428.12	60
428.651	50
429.181	52
429.712	50
430.242	48
430.773	44
431.303	42
431.834	50
432.364	52
432.895	60
433.425	46
433.955	54
434.486	46
435.016	60
435.547	48
436.077	44
436.608	56
437.138	44
437.668	54
438.199	48
438.729	50
439.26	46
439.79	50
440.32	46
440.851	60
441.381	48
441.911	52
442.442	44
442.972	58
443.503	52
444.033	50
444.563	50
445.094	54
445.624	48
446.154	58
446.685	46
447.215	48
447.745	48
448.276	54
448.806	46
449.336	42
449.867	58
450.397	58
450.927	58
451.457	58
451.988	56
452.518	56
453.048	50
453.579	44
454.109	54
454.639	56
455.169	54
455.7	54
456.23	58
456.76	52
457.29	56
457.821	48
458.351	54
458.881	56
459.411	58
459.942	40
460.472	50
461.002	48
461.532	60
462.063	52
462.593	50
463.123	50
463.653	54
464.183	40
464.714	40
465.244	62
465.774	56
466.304	48
466.834	54
467.364	50
467.895	52
468.425	58
468.955	40
469.485	54
470.015	52
470.545	58
471.075	50
471.606	50
472.136	58
472.666	54
473.196	50
473.726	52
474.256	52
474.786	52
475.316	46
475.846	54
476.377	62
476.907	50
477.437	50
477.967	52
478.497	50
479.027	44
479.557	56
480.087	50
480.617	54
481.147	52
481.677	54
482.207	54
482.737	58
483.267	50
483.797	50
484.327	56
484.857	58
485.387	58
485.917	58
486.447	60
486.977	56
487.507	58
488.037	50
488.567	60
489.097	62
489.627	58
490.157	58
490.687	56
491.217	72
491.747	60
492.277	60
492.807	84
493.337	70
493.867	80
494.397	84
494.927	82
495.456	90
495.986	102
496.516	100
497.046	120
497.576	118
498.106	120
498.636	146
499.166	164
499.696	188
500.225	178
500.755	194
501.285	214
501.815	250
502.345	288
502.875	318
503.405	320
503.934	346
504.464	392
504.994	428
505.524	482
506.054	538
506.583	582
507.113	650
507.643	706
508.173	774
508.703	852
509.232	954
509.762	1066
510.292	1126
510.822	1170
511.351	1308
511.881	1424
512.411	1532
512.941	1686
513.47	1824
514	1990
514.53	2200
515.06	2452
515.589	2648
516.119	2884
516.649	3130
517.178	3456
517.708	3786
518.238	4002
518.767	4484
519.297	4800
519.827	5172
520.356	5548
520.886	5762
521.416	6024
521.945	6332
522.475	6536
523.005	6598
523.534	6756
524.064	6984
524.593	6946
525.123	7004
525.653	6908
526.182	6834
526.712	6774
527.241	6646
527.771	6540
528.301	6310
528.83	6060
529.36	6022
529.889	5636
530.419	5272
530.948	5018
531.478	4718
532.007	4450
532.537	4158
533.066	3968
533.596	3548
534.125	3268
534.655	3036
535.185	2786
535.714	2598
536.243	2392
536.773	2194
537.302	2058
537.832	1932
538.361	1734
538.891	1628
539.42	1490
539.95	1458
540.479	1354
541.009	1242
541.538	1150
542.067	1056
542.597	1020
543.126	932
543.656	890
544.185	844
544.714	796
545.244	750
545.773	692
546.303	684
546.832	652
547.361	630
547.891	576
548.42	538
548.949	514
549.479	498
550.008	512
550.537	480
551.067	446
551.596	414
552.125	400
552.655	386
553.184	366
553.713	386
554.242	354
554.772	350
555.301	336
555.83	328
556.359	308
556.889	270
557.418	298
557.947	280
558.476	260
559.006	284
559.535	270
560.064	256
560.593	248
561.122	262
561.652	254
562.181	238
562.71	240
563.239	236
563.768	224
564.297	212
