635.141	238
635.669	244
636.198	264
636.726	256
637.254	254
637.782	260
638.31	260
638.838	280
639.366	264
639.895	278
640.423	262
640.951	262
641.479	254
642.007	282
642.535	256
643.063	284
643.591	264
644.119	290
644.647	290
645.175	270
645.703	286
646.231	262
646.759	308
647.287	272
647.815	292
648.343	284
648.871	302
649.399	306
649.927	288
650.455	302
650.983	276
651.511	278
652.039	316
652.567	304
653.095	310
653.623	314
654.151	304
654.679	308
655.206	306
655.734	300
656.262	314
656.79	306
657.318	314
657.846	312
658.374	306
658.901	318
659.429	308
659.957	324
660.485	328
661.013	316
661.54	310
662.068	306
662.596	326
663.124	360
663.651	330
664.179	340
664.707	338
665.235	318
665.762	346
666.29	328
666.818	314
667.345	358
667.873	354
668.401	354
668.928	346
669.456	312
669.984	350
670.511	354
671.039	338
671.566	342
672.094	346
672.622	340
673.149	352
673.677	370
674.204	350
674.732	354
675.26	372
675.787	354
676.315	358
676.842	362
677.37	366
677.897	356
678.425	332
678.952	320
679.48	366
680.007	382
680.535	352
681.062	370
681.59	352
682.117	338
682.644	346
683.172	354
683.699	348
684.227	376
684.754	342
685.281	366
685.809	360
686.336	372
686.864	364
687.391	366
687.918	398
688.446	358
688.973	392
689.5	378
690.027	372
690.555	368
691.082	394
691.609	368
692.137	368
692.664	386
693.191	392
693.718	396
694.246	388
694.773	366
695.3	390
695.827	362
696.354	388
696.882	352
697.409	394
697.936	360
698.463	376
698.99	376
699.517	354
700.045	364
700.572	362
701.099	394
701.626	378
702.153	392
702.68	380
703.207	378
703.734	366
704.261	378
704.788	376
705.315	394
705.842	358
706.369	368
706.896	364
707.423	368
707.95	384
708.477	372
709.004	374
709.531	380
710.058	384
710.585	350
711.112	360
711.639	370
712.166	366
712.693	354
713.22	342
713.747	356
714.274	368
714.8	332
715.327	368
715.854	364
716.381	342
716.908	354
717.435	340
717.961	338
718.488	354
719.015	362
719.542	354
720.069	354
720.595	366
721.122	336
721.649	344
722.176	360
722.702	332
723.229	334
723.756	330
724.282	322
724.809	318
725.336	336
725.862	320
726.389	326
726.916	318
727.442	320
727.969	342
728.496	334
729.022	346
729.549	348
730.075	318
730.602	344
731.129	294
731.655	326
732.182	302
732.708	324
733.235	306
733.761	318
734.288	314
734.814	300
735.341	312
735.867	290
736.394	294
736.92	300
737.447	302
737.973	300
738.499	292
739.026	310
739.552	302
740.079	302
740.605	290
741.131	292
741.658	278
742.184	280
742.711	278
743.237	276
743.763	282
744.289	268
744.816	278
745.342	262
745.868	258
746.395	264
746.921	248
747.447	222
747.973	208
748.5	206
749.026	200
749.552	186
750.078	176
750.604	178
751.131	156
751.657	140
752.183	134
752.709	144
753.235	132
753.761	122
754.288	112
754.814	100
755.34	94
755.866	78
756.392	82
756.918	74
757.444	66
757.97	58
758.496	54
759.022	50
759.548	62
760.074	46
760.6	54
761.126	50
761.652	42
762.178	40
762.704	36
763.23	44
763.756	46
764.282	48
764.808	42
765.334	46
765.86	46
766.385	44
766.911	44
767.437	54
767.963	40
768.489	48
769.015	48
769.541	42
770.066	48
770.592	38
771.118	50
771.644	44
772.169	46
772.695	54
773.221	46
773.747	32
774.272	40
774.798	40
775.324	42
775.85	48
776.375	62
776.901	50
777.427	46
777.952	42
778.478	40
779.003	44
779.529	46
780.055	48
780.58	48
781.106	46
781.631	46
782.157	44
782.683	40
783.208	46
783.734	36
784.259	50
784.785	42
785.31	50
785.836	40
786.361	48
786.887	48
787.412	46
787.937	48
788.463	44
788.988	48
789.514	44
790.039	50
790.564	44
791.09	40
791.615	40
792.141	48
792.666	40
793.191	48
793.717	42
794.242	40
794.767	46
795.292	42
795.818	40
796.343	44
796.868	52
797.393	40
797.919	54
798.444	46
798.969	52
799.494	44
800.019	54
800.545	38
801.07	50
801.595	46
802.12	44
802.645	42
803.17	44
803.695	50
804.221	44
804.746	40
805.271	50
805.796	48
806.321	40
806.846	50
807.371	48
807.896	50
808.421	40
808.946	50
809.471	48
809.996	46
810.521	36
811.046	46
811.571	48
812.096	54
812.62	46
813.145	52
813.67	38
814.195	58
814.72	44
815.245	40
815.77	38
816.294	46
816.819	38
817.344	48
817.869	46
818.394	40
818.918	44
819.443	54
819.968	48
820.493	38
